artist_id,artist_genres
29Q66pANmPCf4r7aK2Hye7,[]
19tkoOu748I4jGsKm6ma5I,[]
2eOYAtEiQnCh4NVIgAh5Jn,[]
21AUdblPrTRzkvJn8FGrlk,"['brostep', 'electro house', 'electronic trap']"
2lD6WWJ4JiXST8yZroz5aZ,[]
2W9opNdR0S1UcYKxlkreVW,['scenecore']
1rLPAiQCqJAg9lZDa5lX4f,[]
0neQuv6AF4kuA82CZcPoAc,[]
62GMhABXxUBGxvaS62fxs6,[]
51WgvyqgTbqdJHZ4goH7cj,"['nightcore', 'sped up']"
0xsml01TI210Co1sfqxyAi,[]
3l4fsEzoeabsET7ddv0lZW,"['funk mandelao', 'funk mtg', 'phonk brasileiro']"
6694OnEnGJ9QPSS9q7Bu33,"['jersey club', 'russian hip hop']"
4doYTYrpvNr6P7JjgTqN0V,['vietnamese bolero']
4ny1ySpynTl8RPoIgGL6PN,[]
4SGjhp6poLLEx7PM94m0Gg,['electronica chilena']
5h9joM2EsxToLaDG7XZM8M,[]
2Id1LjA4Y50a8VCUZHZykl,['chicano punk']
6yGKYYHWBpZcwyKQNGXQDN,[]
3elrubrV0HRwqbCHw9uR3D,['hexd']
1JmAXAbenjeUV9rTxyI9ZZ,['australian pop']
49ggXUsjVHl7BwwaiPUCn6,['urbano latino']
5O3Viz6DcqdLp8tNbeIl34,[]
4UNnRb4LN2hGtbtMfPzMhg,"['brostep', 'dancefloor dnb', 'gaming edm']"
07JAdUmnPSa0FghJuc8h9Q,[]
1Ns95vooI1gESBvt8cEt9U,['bedroom r&b']
7ufjo5jO7vQfG6Zg0QzWEJ,[]
056NkrI9iTQEHuFB8g2npV,[]
3Th9UyipOGp08husDe0Era,"['j-indie', 'japanese indie rock', 'japanese shoegaze']"
16cQ2AHfbk2c5DnMQhKHuR,[]
7FbpYTtE36fY5uxWNzHHup,['detroit hip hop']
50eEhK6sfbvKaI75ZqD96I,[]
7JpgJSzLFVxFcMIRUhq7vV,"['v-pop', 'vinahouse']"
7EnWkKTmRG5i9rW93o5DZm,['sped up']
23xfls4afeGCBV8v0phY7U,[]
13dTrWNNrnZ3AkgNyQNKP5,['riot grrrl']
1leBgXiNNeKGKIpMxBrdE6,[]
3deA3FhaMUtLPiXpvWYobN,[]
1mUJ5FdyqTx1UewE6z6imQ,[]
5F5oS04RXOrKzO9oG3Me2Z,[]
38Cj253ij4uQ7Rce6tArIG,['modern indie folk']
6qOCG7MVaEp0BqmihwyPIm,[]
1LCzf2HbU3AjBuVZDj1xdb,[]
4AGDRCSqrobTOwmsvPuSrC,['rawstyle']
098ZCMlNCC3zj05NTkkToH,[]
5tgqiVnzusJiWXqN0ZZIbU,[]
5EmEZjq8eHEC6qFnT63Lza,['melodic house']
3qOGTt4eTeEkCn3efhAGu2,"['experimental club', 'latin tek', 'miami electronic']"
17GbiNToBajAWWinsZRdgO,['sigilkore']
1x1MfkVjf8yEzwKhAYZtPY,['hyper-rock']
29xERfUZVsqceAyEWryWR1,[]
6m8itYST9ADjBIYevXSb1r,"['dancefloor dnb', 'drum and bass', 'uk dance']"
1qkNJ1IgevMh0GG9rMEh8F,['christian pop']
3mb4L32ckLyhDkaPsj0OMt,[]
1goGqozF3Pvc1Msw8CsUax,[]
3TZegGsaMoOr8lrv2z9Mky,['pop venezolano']
4zub1IAca1K3f0c3rnvuo4,['sigilkore']
3n2eZG4SqQjukWJkRJIwFF,[]
2e4G04F77jxVuDYo44TCSm,"['k-pop', 'k-rap', 'korean r&b']"
2PhSt5IBpTcQdwd9IMjfVu,[]
3EGYR0O3mIjTxQsVMXTSwO,['scenecore']
5vGoWnZO65NBgiZYBmi3iW,['k-pop']
5I7ErPVeubiYhds5DFcbfM,['sigilkore']
6zFixzuUUZYLye59Ajwfb0,['dmv rap']
3Mik8aPFJ5lIK5APqqKqpb,[]
1jVXEUkl4AmaDjbLWA9JDM,['boston indie']
7grACbW8yMq1r4QjkNbraV,[]
1mcQ1OXPku5LnqooSEcXbm,[]
5PUdPz2UyFQzWlBLYp0HOb,['rap dominicano']
7nznupCgJONUdFSwrrqnDi,[]
1GiFhQeBgRig35WbBjvtb1,[]
7tIaXrpDwqcZHK8zuJGjpk,[]
1r9N4yRWfeyTu4VEWU1yoP,['previa']
49DW3KvkyjHO35mK1JnSyS,"['album rock', 'hard rock', 'new wave', 'rock']"
6b7kNsIbdfVKAfGXpzliLa,['rhythm game']
0XbjuxBpH7kCirEEJ0OEz2,[]
7IErGg6ZCfFyJJoKGUUBpv,['sped up']
1FY8kqUQKHwjibwLbp5cey,['melodic house']
4Q77EuSKGAPhE8KatUekHx,['rage rap']
09tB7baQ8wEJUJ4fNZIJiW,[]
1rKynV3gSpF76POXWNP2Wl,[]
7hflj6zifcC4waqD6JIL7U,['anime rock']
0xdUgji7b1jMGaCCZWJ8KK,[]
6fJceX9nO6HyXIlrdvNxAM,[]
3NckpPMWZSEus6PyV6LoVc,['v-pop']
4kvMBsuybTr285Ze3xEbQK,[]
3fdrAqh75hmVyj0dTYF4hr,[]
6fGXKvDOsBVzty0WAGRCmS,[]
6QSOpFwMSqDj21HVu34Wm1,['sped up']
3B3KleUTIX5aaygS0wUoQA,"['otacore', 'pixel', 'rhythm game']"
15YoN58Gy6aen8b5l6QxB0,[]
4BzCdhJTyTS3gumq9xmymb,"['electropop', 'indie electropop', 'indie pop rap', 'indie poptimism']"
1aA95KMV62fwsApbrObQwq,[]
4ubYT8Ooe7mVVHzRBWKNY9,[]
0HrGojkO5NRhfD48kGKh4D,[]
5ulkiiNM6Bg72v0E6fN9Hh,[]
7KzRXWiO7ggx1pbXccMSTm,"['deep dnb', 'liquid funk', 'uk dnb']"
6rYogEVj60BCIsLukpAnwr,"['dark trap', 'scream rap']"
5wtjunv8ZTmxqvvn9AcL1P,[]
33fFHvIBzbYhUa3wdmTuUD,['hmong pop']
0JGp1qUtqVNXBoxlVqQiDj,[]
1Azmez9XhjFbcB4UcWFrBn,[]
4kMA3O5Ni8afWe6StxCngF,[]
75gi4UlMiDGTClCgtZVpH0,[]
3Rj0tDHoX7C5NFq5DKIpHt,"['alternative rock', 'art pop', 'experimental', 'experimental pop', 'experimental rock', 'indietronica', 'neo-psychedelic', 'no wave', 'noise pop']"
1URVdcNYXigvk6Dj0fHYOM,"['bedroom r&b', 'hyperpop', 'nottingham hip hop', 'sped up']"
3hGJ4nHdF99Vs0gQdXz5Nw,['cloud rap']
15guHFW3ZQDoaWttbI2IRp,['hexd']
6vEmcgxFv1UeeqR9eJ2NSL,[]
0NqMZ0EDrPSG9ysXDiWkSi,['japanese math rock']
6SehYBqIfg08SBrc7Ydreg,['wave']
2rspptKP0lPBdlJJAJHqht,"['british jazz', 'indie soul']"
5QfKkGWJm8HyeGXAZO9SNs,[]
4vWmS4Uug3dluITurwY5GT,[]
6xqVTEk0T61sWdLX4aqljz,['scenecore']
79kCNuYZgwMhMwmoMebObc,['sigilkore']
7zuoqJAXDtNaLzxxm4IShD,['deep underground hip hop']
2RCefexnr0KGbN7ddvuwNE,"['8d', 'sped up']"
3dwZUQKaCviKs1F5u1v7ee,"['funk mandelao', 'funk mtg']"
44R2JURYkScvyCkzRppala,['v-pop']
3mXdLfSP6BjNDwZ0wlm8ZW,['pixel']
1rHLf5OwIQWxToS6Q4Kx1V,['strut']
7dp1vMsst86dRpUkSPmQjU,['san diego rap']
3HUSbkQozU4gXUD82jAbRv,['rwandan hip hop']
2d4DsLfaKstHsimzDw0LyM,"['american primitive', 'drone folk', 'kentucky roots', 'pastoral']"
1K9Bi7lwPtTO3KWUAQedVr,[]
698AkaHa09ShchhkKzd5wz,[]
66vMyTwRfQsTaSkuExMWke,[]
2tc4lUJha3fZcqbnSOqFAW,[]
0WF4RZFPpsA3ALDjF8qFFw,[]
19egEWCeVus5KfWjGOhDD1,[]
2PFO50YYXVlzxYZiQuZD5U,[]
5ZcXM1KFH6hhLoBIdgCnap,[]
3PGUtR2FKO83BRbqONUSOi,['detroit hip hop']
31mtcsgS3CJW5dEPlG83E7,"['sad lo-fi', 'slowed and reverb']"
67OsZNoP718sxp1nNZOoLV,[]
1GVenmuuAtusi17LY6FvgI,['detroit hip hop']
0drJ853A34mCYZu147O9qZ,[]
46pWGuE3dSwY3bMMXGBvVS,"['afrobeats', 'nigerian pop']"
7DXp0aln9zfmrUzXdlP9Cu,[]
0krLrmU1WTsBybtDGv97su,[]
1IEqJhjUAA0qZ6L020TQdt,['indian lo-fi']
1xglv0oUbyJaycWFhyec8U,"['deboxe', 'no beat', 'rave funk']"
6zrSK4adBQJaCJuhGNKJEl,"['melodic metalcore', 'metalcore']"
1Q9Sx5tOmwems0qwLJZ5Cy,"['r&b en espanol', 'urbano chileno']"
2Gs4t6zBT69DSluLvaEBWK,"['canadian post-punk', 'dark post-punk', 'modern goth']"
1gjQs3UC8dcMzZx0X6oJvw,[]
5e4BMUzdxvt2bedcoBKrjv,[]
3mFGWOyRFTCLKBQe2THZgr,[]
37iqJBCa4HYqZwkHShf4yK,[]
2p3vEjlsTs0L4G8mQ6uJhx,['cali rap']
54Xm6xMcgYBf0Q6jwKU3Yg,[]
2p811WhCJpxdlxaiNfgOlc,[]
3XZewrXpRQqqCMuUMAIhvN,['german hyperpop']
141ww9EOPLPetF8mMt1gKF,"['glitchcore', 'hyperpop']"
4nA39Tq3wKjZmPS92YQnwd,[]
6nlIMudcLyn65DpF3jsUOB,[]
7dxNAV00P58OYR2CXTekDE,[]
3IXtskFMls8KXRipcIJT9y,"['neon pop punk', 'pop punk', 'uk pop punk']"
4JyDbHb5YQjHABZCzj3oqI,[]
2VUxFYcqtQuGBaeYF2gXhR,[]
4gjOdAe1Y6bL7QxD5m3KqP,[]
4wUH3mQS59dZqKrgfeOvN2,['classic sierreno']
1cfVy8MbRPuDJD7g9bR14z,"['hyper-rock', 'hyperpop']"
7CCLirH6tIf750hgYn1Y4X,['anime rap']
3c0MM6IXiMH0jGMK7rrrin,[]
4LSkHL3aVB8OFKYbXOwi6r,[]
5K8DPehdUSrqBsICbIxDOR,[]
6Kqaxp3DjbODOOGJ3j9pM6,[]
6PSc1olsEQHlpmi4MRIBFP,[]
4maH3OyCXr62ArgU4WFdys,[]
1OHdVasBiUM81pwXMdbiUd,[]
5lal0BjsooQ7ON4t7B73bp,['funk mtg']
5flDeddXEgK6WWsI6PZk3d,['dark clubbing']
5rR36BgjV46cWlfp0OTcaJ,[]
7Bn94Vh2Q7oB2c6YgD8pmT,[]
6Y1mffmPmnLmBscjXWMERK,['dmv rap']
5rQt28kugM2JTzkJtgNovi,['anime lo-fi']
3xzm09zGUXD96eVSzTVNRj,[]
4JKjfrzVzizGyOoK7QfQbV,[]
6Wban50JJKJxZSo8XiRfO0,['punjabi lo-fi']
4fsZkYcSEUEvZK2tEjzrVY,"['djent', 'shred']"
0tko2stnUOqejIto8rKRh7,"['progressive post-hardcore', 'swancore']"
6beHn0FmJfIPzYiYQuYtB0,['speed up brasileiro']
5pZLz2te5HM32Et3VHDYDd,['funk rj']
60c9Y1lX3UrTo0LAXxASy2,[]
1wiHI6XRBy4Zq41O9GBBzr,[]
3cfQ1KrTNgdV49bi5s10UE,[]
0BajT9ZXitGajSuc16Rass,"['chill abstract hip hop', 'experimental hip hop']"
1FWcctCfRK9Q3RIkWhYNkL,[]
5QmW7zYwGfW9YZWBVKeqBU,['sigilkore']
2NRoExsFusov5R2frdt1TV,[]
74MUeXrsMncKunk1chMxg5,"['g-house', 'lithuanian edm']"
5ijyJAflvGUkt5ctox73gf,['chillstep']
42zcCdP77BhkhNJNCY3Cm3,['electronicore']
0DBvcvZul2uiFQTqFBDdRL,[]
3aBFXrACm2RRorJd68BQwk,['dark clubbing']
3t4KkIwmsnGqamiv5gDxXi,['buffalo ny indie']
24YUNOEuu3kf4OOtC8cQE5,[]
5j5vJBQTJARLJspItqVyvE,['indie viet']
1DzFcEcSVtNBrQzemT1mWv,[]
2zZckdBTS6Tq2jPT31DOfJ,[]
2FyYRZ6POfSLRwdEN13GpW,['funk mtg']
23TFHmajVfBtlRx5MXqgoz,"['italian hip hop', 'italian pop', 'trap italiana', 'trap latino']"
3Cl0LSa06vEUmbuapubmPh,[]
13rNJ8sWbjGYIUjqtHZvL2,['anime rap']
5ENhy70PiA8QzfghaFQ7Ey,['slowed and reverb']
3sZRepzXEVWUR0vTDpmBBn,['instrumental lullaby']
62YF0FglEltB3CnVIjoko8,"['concurso de talentos argentino', 'latin viral pop', 'urbano mexicano']"
4Hpy6w9oVzugC0RBvEO1D0,['rap cristiano']
4UWWa5dKgTLAx8mv6Ju6X1,[]
0SL3lfuoRP67mrvkdnwIMA,[]
3edgWIdZs8dTTgc4PB98Bf,[]
0U8dIwzBn17JkhYxmznp6T,['mexican hip hop']
1rXWQkRMKVJhZOsKI2Xcjq,"['deboxe', 'funk mtg', 'funk rj', 'rave funk']"
2PJEagPIxaBugeMjIyKVXF,"['manchester hip hop', 'uk hip hop']"
5AZEySJDP1cM2lSE4gmNfX,"['greek pop', 'laiko']"
61kefR1TsaiIyFl296vNev,[]
16j0wVUk9UOoYEDknfb9rK,['experimental indie']
0NbKRRBuiIUwS9irPvi7wD,"['indonesian indie', 'indonesian indie rock']"
4zOh5EVSXmOTKXg9gLosp1,[]
0UuzrFS5In8ja9zw0CSQyo,[]
5MDNhC2R2lHAGrUg0ztgao,['mbalax']
3viq43YBD53pCyvDOT3rxB,['meme']
735oA2EElqDie3y9IwbgRw,[]
4AxCKg5i4KqzZDkMiUhySO,[]
4UIwKmZD5HU9E0RjeZaxVt,[]
3HH6yOn1yJNZo3RY5zEfy5,"['reggaeton flow', 'urbano latino']"
29OJ2ThoalSChjtQkTIOf7,[]
5jkZ5C3kBfhJBi1466TPmz,[]
6ea8jIWef4eoHXp34vCBkz,[]
0FXzhC4283hFh6OFKprWcz,[]
1smxE5VWPZB5RfSsK3bVyM,['japanese vtuber']
62KqdtkhIrth3E898dRsHm,[]
3PNmyErXrFXfI7uaM1EclB,[]
6VSr96iba5npLk3dlDFtLw,[]
3AXcevvp1Kd1KEyHiUEsrC,['uk dnb']
1bAhdpye12x7TftfyMDjHw,[]
411gzR1zPJGl2WLFKxRVYH,[]
2YeaX4D2KNJqQnVmWaHt4H,['westcoast flow']
67mBzzM86ZtDix5C3Qzvih,[]
4vSEVBuXLOItrCIznhU97q,[]
4QQrBem5PPXRm1ZSOY9Q9z,[]
3RiBFYREKr8RFDOlBIyFM1,[]
4m5L8s0CeXq6t7L1s2YR5A,[]
197lTCdMFPariBJ2Xd1xNb,['egg punk']
5LfSaYsGTL3HkaV5a2qHBD,[]
6fkPEbBlj7lR880OY9SzCk,['techengue']
4FPmOujaj5MRAKfZlWnWC1,['scenecore']
0LTTK6hdRk3ksLfnuppOHm,[]
3ZMur3elMyOs248ah86NRk,"['alternative hip hop', 'boom bap', 'chill abstract hip hop', 'drumless hip hop', 'new jersey rap', 'psychedelic hip hop']"
69eIrU4oA3mEHensYx0PWL,['phonk']
0W7oBn4W3biry1eehAk8wu,['urbano espanol']
1Dpvdqieoo5Xq3zOWDHp30,['rhythm game']
1hNyQBCG4WkH6il1TyZgvh,[]
0CoiIc6ZLBvF9Cjmb1Cj49,"['austindie', 'melancholia', 'slowcore']"
3oyIUDxlFBUqyP05ck3Nx6,"['desi hip hop', 'desi trap']"
4xB7IggwEbvBcdRdZxWyQk,['zhongguo feng']
7IDXeFKb9n94Ufl6h5iskG,[]
1w7df2ogprg1i3iQ9fH7pO,['otacore']
02cJO9hlabdpK4mM6VI47e,[]
7kQFJkedDtL9KL6KdDWrI8,['israelite hip hop']
5bDwUAEz0SxkPUzqg97850,[]
4Hzj6dfl1y5x5TzCSsvLB6,['mexican hip hop']
39HlpQmjGAer2XWNh0Ro83,[]
6hqamNVijsclElTXztN5cj,['sped up']
2JfZUMzHMaalNL8PjDpTeu,[]
0Pc1wH3i9jpokpoRd6Xj0j,[]
3gIWD9hK0VEhgsSrLu19PU,"['detroit hip hop', 'flint hip hop']"
1SrMJHvM61ykfI3kNwazFf,[]
4GuQQgOxNIrEfvGMcypAZw,[]
08xn7sYY4KworP8Vc3GoiU,"['viet lo-fi', 'viet remix', 'vinahouse']"
5UcQIBBtBCmrfV0cYWYwbo,['anime lo-fi']
0ozgtrWL26xqtGsCnzZSjO,[]
3JWIaDWHJq11w1xPqJStEv,"['vietnamese hip hop', 'vietnamese melodic rap', 'vietnamese trap']"
5q5wNKrCF1BNQQqJVFIpfS,[]
4bx6wZ3ce6JPMfh6Na7LYP,[]
1z8HP9IFZ5tOFaf6ejakq8,[]
7GLwa9sn8LekuTMveWC6I5,[]
6Xri2X6xp5SDLr08hva6Bb,['downtempo bass']
0vRazpIdmFDM9Yay606Ntj,['anime lo-fi']
3q7Fuv1HpyqegV9YpMXCp7,['viet remix']
0m2oHxm8YiADr46fT8dBKL,[]
0txn6cWGodSiZiFoOtqvdj,[]
35jRIUtWCUITFLfjhYwkFx,[]
1sKIizVYeHkGy7Tjmn9QRj,['melodic dubstep']
5dDz6fCUgwJw9POKl4rsVs,[]
6k8aNITazxXv9ZhVV0Pcn5,[]
0Gmaj0tSygLuu0bl10Hn6W,[]
3j87RJJ8WST9MQSz2M7vuJ,[]
4u8lEpLe3zKl0nQJCWwnEa,[]
3zKx7GjoCdfCUuR3a63XkI,['hardgroove']
4SiWXbwnfbEK00SQRdslv0,[]
2Xra3T4FDsVVmHuIn3mNKh,['drift']
353udVYVvXRQfXeuFUKQ2e,[]
7whnCG4xTRqrIsagRrrjLj,['rap cristiano']
2siXaXrok89Fp1PZI7sn0s,[]
5rMUEBZwYHovrlnuzggrVR,[]
1zVhn2ad7QYId8h1BE1LdK,[]
1n9EM0Y4A89vuRiA93gSS9,"['balochi pop', 'pakistani pop']"
04mTej6RpWzBxGwhfThpIi,"['rap regio', 'urbano espanol']"
0okOBQvuWiPJnfvvmosphN,"['viet edm', 'vinahouse']"
6kLrAuoxxTyDRY3k9Je0bp,['organic electronic']
0QH2EQUeL4yhzlFC9XXjC2,"['cumbia 420', 'previa']"
4rP65u2uvkEbhP2QLXYMy8,[]
6ht9VksrtRJDQXKzC2BZ3d,['experimental hip hop']
0PLUhcaPtfTkL6ckBw0btt,"['funk bh', 'funk mtg']"
656RXuyw7CE0dtjdPgjJV6,"['classical', 'classical era']"
62aZgEriKUCni3x4j55BGF,['funk mtg']
2XLPgNBmiEB3maK8HMk3kX,[]
5qzsJUYLQkYJ2mdPl7skq5,[]
2OeXPjrhhxptcnfuARIwE9,[]
1gqGBVUFyNGLgQ8wMefxvY,[]
0jyyByk1ca4r8gaqMYVPUI,"['jazztronica', 'nu jazz', 'trip hop']"
0Z2UvioOQOUqmwLfX9Blp7,[]
0Mt0kmC1WWowFsxBOcFQuX,[]
3hVoDZl7IJAq3X75fbsxB6,[]
5VbmUJRJhxLOYSNvKFpAUT,[]
6159IBm5gLPwG4BcJXseXc,"['alternative metal', 'groove metal', 'industrial metal', 'metal', 'nu metal', 'rap metal']"
7Guax0U5Sla4txS1loKYUB,[]
1aD94NTTAJFgmXL7ME8Ack,[]
4SgzQznm5LiDNj47Dg4RfR,['anime lo-fi']
09NdWiKi5qTNmNeHAbVGJN,[]
0axAywC6N1oXIqe4HQL2Gw,['viet chill rap']
6QtJ6BVdj43aDpgjnVp2tY,"['filmi', 'modern bollywood']"
3bgjtwTUr2xO8aOhdzB36M,[]
3x4WC9oAvyfIFf3bta4fzt,['anime lo-fi']
1q86WVZhETqii5kKjEwYuB,[]
4nYyzsmTazjKFqRPQCuBCO,[]
0h1HmAc5ivxEj9mQfLSSQw,['armenian pop']
3RG6ihKgeBkOsLAPZxoPp9,['corridos tumbados']
0PB12lYBow1ur4AW4P64aB,[]
3VODOokOAtBPtnB1aAWtf6,[]
745pruRr6cCNQfLpQVRCDL,['otacore']
4dZlYmIgngIVcPl2qw8qbd,['ukrainian phonk']
3GyegdrxoD7f1L8n9sLoKe,[]
09xkd2lKOD5n4wANg482SL,[]
0tOW15xQU3yG8GpEuZ0ueI,[]
1WXsfnqh2lT56nFMI5Pc0E,[]
2lbgi5Ssxb8kmw66GsFEYX,['mexican tech house']
7M32CCGFBfGnTWfQuLngrb,[]
6cH6fFLynkDD94hGNqacHV,['pop argentino']
1VnbFyFhty5DjQ8vOU8J5j,['visual kei']
5JlYrKO1AwClyVzbMMrDg5,[]
4srTg3mp6K9FuZK91G2yeC,[]
160Gy6ij0e6apiTHlAnZOd,['cloud rap']
6PQdkejOjbr6Kdskj4mgt2,[]
0sU9ZGr16KSpFZDKuwhw28,['chicago drill']
1rcSLnDshKBaGIere5hLCm,[]
4zRlLUaFVmpAzpauDpVr8O,[]
6FleWJ6Ge1H8vJNApi0VuT,[]
25RePYVNbbmWn4IuJoxxvm,['musica bajacaliforniana']
3EHdvBtnW4E3gxPBfTYIVi,[]
0byMH77phBn6NVdV44rXvv,['indie viet']
4wxiDfaXjHPGpKI85P3YNf,[]
66OYzK2q18j4EVdMqRtf6L,['rap algerien']
5t3gI9HmOoz5EKWOg45OPB,"['corrido', 'corridos tumbados']"
2ZCtuaoK1JOdsbvOIclgrm,[]
6U2NoCIv6jqDlrfI1CCT6w,['hmong pop']
3EdNJeTXrsR5jbmICchj3R,"['aggressive phonk', 'anime phonk']"
2b6iIksI9Yqp37dKR779x6,['viet remix']
1xbYDYZZRWQ0mG218SGVDQ,[]
5wGDyfOWMy9rQ8P2LP3Jet,[]
4Ym6djRvUPOa6y9hfliClq,['japanese vgm']
19SmlbABtI4bXz864MLqOS,"['house', 'schranz', 'uk tech house']"
7txk6wI6NDZ9ZPlZTpbiBV,['pink noise']
4z27SUBMRcRGTvogvAh9Un,[]
5KGgAxYWMoCJduQhLpIH4v,[]
7s6h5FkIxQL153eAozGzM7,[]
4SsuRJVm7on5fngoFbXd2C,[]
3Tpguskmo8i7qx30xMxKoo,[]
1rXr1ZnvbRoYBaedIl9v4v,"['alternative country', 'folk', 'heartland rock', 'new americana', 'roots rock', 'southern rock']"
0iNX5tJrE7FEM9UoQWnddW,[]
0xFofFrg8lThGzjnUPHh3s,[]
1fTWz0OemWveF9AMkRPJKi,['v-pop']
3Ph7OYMn40U2ERMZvjS0vH,[]
1i2FiweOqX7Ck4A4sOvrVl,[]
21eeOqX01yzH3M9nSyYJ1S,['trap soul']
0OJ0KORqcdYwKpmwu4GwG1,[]
0M8NOvT5MTp13jYZ0bZZQp,['south african house']
5tGdGVBYgjQ6swZbzvrwzm,[]
39hfuTf4PHfnHgIl0QBDGL,['rap chileno']
0sOfFTIMocxq5mPB8SFLHn,['piano cover']
1nAe27DKOCLdmvvvErx2fY,['uk drill']
4uYwLU7k03RCQSRXGtQGg0,"['alternative metal', 'electronic rock', 'industrial metal', 'industrial rock', 'nu metal', 'post-grunge']"
6m7mtdSOQ1z9DHdV0SSvyo,[]
2PD1aEAans4xoIA1BWGEBf,[]
7wdFPENV7NBZ4o3tHqsWhD,"['greek pop', 'laiko']"
1Dd0DajYMxzu1Q6kuXLyJ3,['v-pop']
75OcDAFGCzj0qehe1mADeM,"['k-rap', 'korean r&b']"
0CNfs9pEtUEZSwo0QUuom3,['weirdcore']
2jiLPhU2xgi0oKMSWudrGo,[]
1tUbyAgdYNOjxXrNSfgquF,['latin tek']
4hPaqHKhVDAZtCP9CSQ0mj,[]
7cEaNXXTHx3LokbjUUyHal,['k-pop ballad']
2C7IIt1lmxuWOGnzJ9bFkl,['christian afrobeat']
6SvBNJlYZRCp8aK4sCs27e,[]
6FvW2P9oiLNiBbZ000SINI,[]
4vLUYVPBoI452R4g5HEH2G,['lo-fi vgm']
5REdbp78WTUQsGCFyzWGt6,['hmong pop']
5coW9ioCpvEYGx4v1nvWec,[]
4kU3kq8euFIobv2BrlhA1r,[]
0IoWdywD1mRyCoidxh7nN1,[]
4E8VIoUmu1My2RwEXhDqxt,['indian underground rap']
3rYTay1spPOr6LYSAdQ9AT,"['previa', 'rkt']"
0ZEozBSxUxi99LJmOE3qOL,['lo-fi sleep']
4Owlvu2XsOYdLGrc5oHBYx,[]
0fjOa3E4SWWYtiJptaMzgq,[]
5MCUjqJTNFcvvAZsuVmUFT,[]
0fYbv7YzPGJvTGMD71VRtC,[]
5wwtmRZaH7K74BXtobQ7tq,[]
1vREQBZsC8G8B6RiU2RxNs,[]
2Kx78s3Qz2S1BlIDok7wAB,['cambodian pop']
3WyzXUbSj6GlWl379WjHOU,['viral rap']
6eWjyO1r0QlvsIuIIcgGxI,"['swedish gangsta rap', 'swedish hip hop', 'swedish trap pop']"
7bR18KBPVX4dGcBWymPsJG,[]
3DPI2TKQKqucV8IefCewz3,['scenecore']
70lxm9Zz1sKBCez2iEHnu8,[]
3U540CRMsMa7clpxltcJlj,"['ambient dub techno', 'dub techno']"
1d8aRHPmSXAiSYGD35DilC,['uzbek pop']
1ZnB2B1KwVULl1qXzsJYi2,[]
05xxXziuRhVsmlSjTD4Soh,['viet chill rap']
67jOxIfFuVOIAG0ACcDKwT,[]
4nE0C7vz53mlEMMX7cFryp,['otacore']
2HN1lrc44W3luhSgywJz4b,['metal cover']
6CIoFyRHwPL7SBQyfAWOWb,['indian lo-fi']
3QJUFtGBGL05vo0kCJZsmT,"['alt z', 'modern indie pop']"
66omameBj1cprrk2dI7VI4,[]
1kfelSTleXlFhSusxYVhmW,[]
2Rfr0F4jDxoS107xrB4Jgl,[]
7rikNLN4AV6SQn9ryQFaMw,['houston rap']
7HkryKCduPImbuVSTgb2bS,[]
00YJFmTkMloy3dYPLExyRr,['zxc']
4RCALXqxv2udxtuLatKPSi,"['hindi indie', 'indian edm', 'indian indie']"
0trTYtazIl4xXPN3IeBZ8w,[]
0NS9ulTdP1x4XmuITf5xR4,['japanese vgm']
74NBPbyyftqJ4SpDZ4c1Ed,['modern alternative rock']
45h8kK3Y1WLg9OUfkE2TV6,[]
0pm4ijsngxgyYEZl0UeXug,"['dembow', 'rap dominicano']"
6eforqOxk5mRrgprF7XtYu,"['electro-pop francais', 'french indie pop', 'french indietronica', 'french synthpop']"
1wFpAE8HCGoqaLjzRO51w9,"['kc indie', 'panamanian indie']"
3DnTNz02dsrrPlquaH4mXw,[]
3BiAkgxrLIXhB4evNuF2hn,['salsa']
35nf3AmWXmJEy5Dc3rBnKT,[]
23yjPxUzURIfc143xqU9zO,[]
7GgWpPrcNYH90st7I3nJtv,[]
5c0krX51BSRvIeUe3ehQa9,[]
6FA73HIITY5GBLet4Ki3S0,[]
5cEoM25Rbz2KPlHRwFrjB8,['musica mixteca']
3rnzk5HZE15IjAp0yiP41m,['polish hip hop']
3mRoki0oqjOZy7pXCd2cSz,[]
261NcwoxjoAFFyIEkLyIsm,['anime lo-fi']
2fwMGDCFr2xK8Ubdv6Dy8q,[]
4lDzMjsz7xLw4CFmfWJmWJ,"['glitchcore', 'hyperpop']"
36zaLvAR3hvPMtlSqgQs2i,"['drift phonk', 'gym phonk']"
2Dor6diK1zw9BEluKBOdoA,"['swedish drill', 'swedish hip hop', 'swedish trap pop']"
71gecopMY4iQFUzCp0JXdv,[]
3XOuN4VDN4EL0GjKov5mWL,['v-pop']
0plNgbIlOc13T8ot3vyK79,"['cloud rap', 'emo rap']"
2VtVHEiaBjDGzysvaO5tDH,['chinese singer-songwriter']
4MvZhE1iuzttcoyepkpfdF,['bedroom r&b']
5GGJosGMs08YEmKTZJe1fL,['indie pop']
33NVpKoXjItPwUJTMZIOiY,"['gen z singer-songwriter', 'singer-songwriter pop']"
75JvBeqW4BJ4xgnbMAq6MN,"['ccm', 'christian music']"
7FOQfJbC3e4GNoheojERnF,[]
3FMcVBx2TMq2f5gEPcUieC,"['modern folk rock', 'stomp and holler']"
2kdmTOXncgNHSuYVMhdd5I,[]
