id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
16YdGLnlR0Tj71dsVvNNGE,0.471,0.504,7,-5.804,1,0.0262,0.214,0.0,0.0934,0.131,79.983,4
3N2nIBN3a9J40PIij4gW5F,0.934,0.419,2,-13.264,1,0.17,0.333,1.74e-05,0.12,0.878,120.973,4
61UPQMUu5ZYUY1oKpUgtAU,0.646,0.708,8,-3.456,1,0.0467,0.561,0.0,0.169,0.853,120.032,3
3mCftPkn17Jyn2j116sWWc,0.245,0.492,1,-9.397,0,0.0593,0.466,0.0,0.0851,0.104,167.7,3
60XAcN6U4FyH10movaioLz,0.368,0.344,2,-9.696,1,0.0328,0.032,1.68e-05,0.097,0.273,113.457,3
3W8oGQi947ofWesrIYXP2n,0.353,0.958,4,-4.073,1,0.331,0.0254,0.00125,0.328,0.867,190.325,3
3lHWINjH37z4vSrrOJ9G30,0.508,0.798,7,-4.314,1,0.0518,0.227,6.51e-06,0.184,0.612,183.281,4
7MWyPTX4hXvQ0inSZ41Eu5,0.538,0.63,8,-6.758,1,0.0275,0.492,0.000323,0.0745,0.399,93.956,3
6up8jeeEqbBeMMDTDESD3l,0.731,0.822,9,-5.455,1,0.0467,0.306,0.0,0.133,0.85,94.976,4
5YkZPYInGxp1kK6gbH85NK,0.608,0.729,7,-9.659,1,0.0762,0.194,8.67e-06,0.159,0.398,115.981,4
4cdgQp78RyRzI04Bmw8o44,0.741,0.783,4,-4.791,1,0.0415,0.015,0.0,0.302,0.534,110.002,4
4CYpaMXu4iyGdk8b0jCeYi,0.685,0.862,0,-4.611,1,0.0629,0.00757,0.00139,0.0223,0.884,128.041,4
4o0sJFXHckKlBhhynZsSIg,0.465,0.798,0,-8.449,0,0.0429,0.0986,0.864,0.167,0.364,94.008,4
56AfIdppVQ2lL9qaDZt1ju,0.303,0.0162,6,-31.287,1,0.0557,0.989,0.92,0.117,0.209,168.211,3
4fQJu2ltQFLQb8D7apKZNA,0.525,0.507,9,-8.534,1,0.0263,0.307,5.07e-06,0.0787,0.24,91.069,4
5OI48E8HqkN8fnTOu3Hfuf,0.752,0.888,1,-3.852,1,0.0362,0.0113,0.0,0.39,0.958,135.991,4
08ypS6EF8F13l8EUa5I2J4,0.501,0.815,7,-5.882,0,0.0747,0.000425,0.115,0.264,0.175,173.937,4
1MFD6gdVDjFFMM8ItH9ZhI,0.768,0.782,7,-5.545,1,0.141,0.0545,0.0,0.338,0.842,116.492,4
1TogTbSn3xkbapb6OUxRvq,0.352,0.725,8,-6.463,0,0.0656,0.00193,2.73e-06,0.22,0.339,189.767,4
2WaDXjxMRfNX1giHvtzZvo,0.808,0.657,7,-4.72,1,0.0582,0.475,0.0,0.0631,0.727,110.449,3
60O1EephBu97s1fIbqUpfn,0.245,0.492,1,-9.397,0,0.0593,0.466,0.0,0.0851,0.104,167.7,3
2EpTKW1O5Zmok99BzQOi9D,0.644,0.799,7,-3.575,1,0.0366,0.0136,0.0,0.0811,0.79,130.051,4
6tyNlDonoU3GnU6fqnjCWD,0.809,0.602,1,-5.969,1,0.0794,0.342,0.0,0.102,0.764,108.617,3
25idmXJF6Z8GnFCT5PKgKL,0.637,0.944,5,-3.682,0,0.27,0.0655,0.0,0.682,0.41,168.042,4
6uExMEig887UmyXoFqdyOW,0.528,0.395,1,-7.168,0,0.0288,0.416,0.0,0.794,0.0909,120.981,4
2WNPCBgCQmcKqbFJQC9pK8,0.874,0.563,8,-5.524,1,0.145,0.183,0.0,0.118,0.77,78.497,4
759b29QKmhaVSAuMp6AfWr,0.64,0.624,10,-5.831,0,0.152,0.0177,0.0,0.296,0.464,86.802,4
2CFGQXM3exBO8U9WGve2GY,0.791,0.772,10,-3.715,1,0.0394,0.0585,0.000242,0.0776,0.476,125.992,4
1VzlScSUJbElUhjCZHC1dq,0.839,0.361,4,-9.024,1,0.0748,0.646,2.49e-06,0.0945,0.927,118.014,4
1ymqGa3Bb74jhDjLZY6HSU,0.804,0.721,10,-5.64,1,0.039,0.283,4.82e-05,0.0727,0.947,123.283,4
6HPZo9krwjbhMGKbqVkkDQ,0.687,0.195,0,-12.612,1,0.0603,0.859,0.0,0.226,0.402,125.949,4
2zM1zEjv2JX1qTmSDeB8IL,0.63,0.892,7,-5.122,1,0.041,0.0105,0.0069,0.144,0.557,130.012,4
6DT6YBRXnxhIeSH0rn6khB,0.464,0.842,10,-3.64,1,0.269,0.0597,0.0,0.037,0.957,89.759,3
57FwHLcqp943hXFYKxESYE,0.798,0.516,2,-6.906,1,0.0683,0.705,0.0,0.129,0.814,116.99,4
3xWPcgbd8mjtzWYVAQLz31,0.425,0.521,0,-8.712,1,0.101,0.239,3.19e-06,0.216,0.975,202.845,4
5vC3L2EH9qIPzs06E3v0nG,0.495,0.661,8,-4.222,0,0.349,0.366,3.61e-06,0.193,0.414,177.534,4
0UO6yihmUwYcLrm88Yl9P3,0.532,0.737,2,-7.441,1,0.39,0.567,0.0203,0.292,0.515,172.769,1
52ngXhcqJzGyKVDup7HzGr,0.441,0.97,0,-2.99,0,0.0919,0.00803,2.13e-06,0.332,0.538,164.071,4
3DFjTEueCBYqg7YE05eUJP,0.716,0.485,1,-7.745,1,0.404,0.123,2.69e-05,0.604,0.26,74.132,4
61M3DuWap0Y0RcFmWcrcQP,0.606,0.854,0,-5.151,1,0.0524,0.000939,0.0,0.232,0.468,123.044,4
1K6uHyVFZVOi2nwocfW47u,0.58,0.762,4,-5.416,0,0.172,0.102,0.0,0.0717,0.413,171.994,4
1q8GNltXeR7JU9iWfgjAIA,0.784,0.91,3,-3.548,1,0.0837,0.116,0.0,0.311,0.966,124.896,1
0IDyf9eri6YrUs4yeQfCZZ,0.489,0.572,2,-5.109,1,0.027,0.431,0.0,0.131,0.321,78.423,4
7tMN6iGJMulMFpSCeU7pmU,0.757,0.898,5,-1.632,0,0.0327,0.0927,7.85e-06,0.493,0.537,125.029,4
59GQi5m1s6ahWUIY1C4qh1,0.566,0.62,9,-7.031,0,0.0253,0.00978,0.0276,0.24,0.108,103.975,4
5uY9QWVdzL8Foi7emf2omj,0.544,0.607,2,-6.51,1,0.0489,0.00432,0.0,0.148,0.177,135.029,4
1ZUwoCWz8rJqzBTwtdscPN,0.276,0.289,4,-14.322,0,0.0339,0.662,0.982,0.0963,0.0805,39.369,4
3siKWRWWVT68AXZP0Hea8M,0.559,0.676,9,-4.805,0,0.141,0.643,0.0,0.217,0.947,173.176,3
4XevN0IZXLR9f59QrSjOXo,0.463,0.88,11,-4.204,0,0.0499,0.00189,0.0,0.126,0.513,177.872,4
2GxNMMFUop7EejaNEThzCY,0.588,0.848,9,-4.66,0,0.202,0.468,0.0,0.0566,0.945,186.406,3
5xOdXiAQl8b9OAedNfeI8o,0.493,0.946,0,-3.274,1,0.105,0.0136,0.0,0.358,0.434,153.281,4
1lHyxaX6V9ewCD1d0tUvG7,0.766,0.704,9,-6.162,0,0.166,0.174,0.0,0.203,0.26,91.56,4
3VcPns62t2aE2nJuu4Iaj8,0.44,0.801,1,-7.357,1,0.0342,5.25e-05,0.386,0.0732,0.3,135.017,4
0d8ONGx43ZprlHlmLZODpD,0.599,0.673,1,-8.363,1,0.566,0.229,3.77e-05,0.066,0.262,148.044,4
5SH9vU3peyu3u19JqFwC9H,0.647,0.557,6,-9.466,1,0.0304,0.0974,0.00119,0.103,0.57,147.095,4
0zOvExow93RaYLfVPjfYBs,0.611,0.644,7,-10.601,1,0.0323,0.325,0.19,0.123,0.513,97.178,4
6R6vyiFfceLP1sM9UwWojK,0.71,0.952,10,-2.828,1,0.0605,0.112,0.0,0.219,0.936,135.821,4
7APlp9ZOXPuv9CzONC68T8,0.429,0.929,0,-3.176,0,0.0754,0.0355,0.0,0.824,0.497,153.289,4
4gLEbXINCGCMmqfnWa5iqw,0.759,0.739,5,-3.728,0,0.0309,0.663,0.0,0.338,0.887,105.043,4
36cmM3MBMWWCFIiQ90U4J8,0.779,0.963,2,-2.125,0,0.0399,0.0334,0.493,0.664,0.759,127.941,4
6Fp6l627rWNhQhexFnxCE5,0.416,0.942,5,-3.967,0,0.0896,0.000356,0.0128,0.222,0.39,179.987,4
57waO9hURX8nFUh0bE1cB2,0.659,0.689,4,-7.436,1,0.309,0.2,0.000439,0.171,0.25,153.984,4
6sGaavvDeGTY3wV9hzIEOP,0.352,0.725,8,-6.463,0,0.0656,0.00193,2.73e-06,0.22,0.339,189.767,4
7MG2BHjLcKQLFAHsoEfIkh,0.426,0.463,4,-11.137,1,0.149,0.593,0.0,0.28,0.549,130.047,4
2BzPF9dX13wqEAo5a3XPR2,0.799,0.93,3,-6.09,0,0.0578,0.15,7.82e-05,0.0181,0.971,115.003,4
063ltSmgXNffmgYxippeke,0.818,0.626,7,-6.512,1,0.0355,0.0792,0.0,0.122,0.958,95.545,4
5pHfQtCDL0YmhzybaI5aSo,0.701,0.738,3,-5.934,1,0.0897,0.476,0.0,0.076,0.975,167.891,3
3GB6DySkHRs8sNXHuQ7Yoj,0.633,0.409,2,-7.306,0,0.036,0.777,1.15e-05,0.103,0.34,67.406,4
7qiUjLVo6zLj8WmxPMqoXD,0.726,0.9,9,-4.134,1,0.0401,0.133,0.0,0.145,0.973,160.139,4
3oKs3ZVmz4vZykuoPp84u0,0.733,0.675,0,-6.617,1,0.0489,0.591,0.0,0.0984,0.776,99.666,4
1YCt0tIYzY5zNWAF9HkaqG,0.476,0.652,1,-4.604,0,0.0258,0.613,0.606,0.159,0.229,98.917,4
7gdwoOmi258QJq0hmQ4hto,0.624,0.458,6,-6.755,1,0.0287,0.36,3.89e-06,0.303,0.436,80.017,4
1OYARuagDrpgNNQ4loO1Cs,0.628,0.676,7,-5.911,1,0.0916,0.00957,2.65e-05,0.102,0.75,85.984,4
6H6cDsGwbgSnII3DF7Zee0,0.747,0.826,8,-5.172,1,0.0549,0.0719,0.0,0.042,0.917,170.102,4
1lH6djMd9eN2xUGQgfyLD9,0.749,0.885,10,-1.807,1,0.146,0.633,0.0,0.229,0.967,122.977,3
7rWpSbLgcaWXsvS4o9wJXD,0.387,0.919,4,-6.585,0,0.0454,4.99e-05,0.578,0.293,0.483,149.993,4
44OMyCQXFDR9xUap4KjQrx,0.516,0.446,5,-8.665,1,0.0238,0.672,0.0,0.114,0.343,97.025,4
4fV8fZLi28Hk02euDxYbMQ,0.638,0.982,7,-2.921,1,0.132,0.104,0.0,0.541,0.71,87.483,4
5Kw7AEL0Hq69Ky7WxRFseh,0.589,0.642,5,-4.78,1,0.0259,0.301,0.0,0.11,0.647,77.999,4
0dI9WuHlpDdUGFXUFO8ww7,0.522,0.356,9,-13.617,1,0.0554,0.461,2.16e-06,0.244,0.8,179.315,3
3UZ8WlceXd5kDmnpNvA8Dd,0.775,0.499,4,-8.313,0,0.0393,0.513,0.00907,0.0769,0.732,92.375,4
65WiP6G7rRBTLNxDzwam3M,0.442,0.846,10,-5.545,0,0.0499,0.000594,9.26e-05,0.101,0.241,176.138,4
1wa25BuCtMePIYgf8sHkgY,0.352,0.725,8,-6.463,0,0.0656,0.00193,2.73e-06,0.22,0.339,189.767,4
7B1Dl3tXqySkB8OPEwVvSu,0.596,0.952,7,-4.364,1,0.0873,0.00131,0.0,0.598,0.571,127.945,4
62gxgaPO9glD56Kt17KXFX,0.382,0.976,11,-2.909,1,0.0729,1.28e-05,0.556,0.109,0.337,140.014,4
0RtHLph8SuBwWvH9T9hIRa,0.569,0.706,6,-6.109,0,0.032,8.92e-05,0.788,0.635,0.259,127.938,4
3UGJdpJrWDp07V37Q5PNas,0.436,0.352,0,-10.823,1,0.0278,0.742,0.0,0.0928,0.449,147.937,4
6GvZgQVngDwXeRr2OmzshL,0.896,0.678,10,-7.106,0,0.0522,0.616,0.0136,0.0992,0.966,121.915,3
22x9TqO5XafB6MhIS0RYyE,0.391,0.725,9,-7.266,1,0.0952,0.298,6.79e-06,0.101,0.574,195.319,4
6nqmTUJ6hUwrz9JUSJHMSm,0.803,0.794,9,-3.452,1,0.218,0.032,0.000541,0.0857,0.832,131.96,4
6FrTsTMjihUNNInGFNK5Ff,0.799,0.935,3,-5.927,0,0.0561,0.138,0.000184,0.0148,0.968,115.017,4
79zXPYRWFbxFXL4J7jG23M,0.723,0.663,4,-8.663,0,0.0302,0.367,1.79e-05,0.143,0.508,129.998,4
3WQZfz5DLbO2vnJDWNxRBf,0.445,0.599,0,-6.824,1,0.0298,0.0508,4.26e-05,0.178,0.417,139.775,4
4B8aMSI3d7IOgAFHwkrp4o,0.48,0.969,11,-2.742,0,0.0964,0.0259,0.0,0.0632,0.157,100.057,4
1WH0HcFJhu5r6Jxqdsh54N,0.579,0.579,11,-6.218,0,0.0341,0.181,0.0,0.25,0.585,77.474,4
4pY85K7zPSZxlm1uXkrxRF,0.78,0.816,10,-3.995,1,0.0484,0.539,0.0,0.0947,0.851,102.008,4
2YedEu7sfD4HcmmLhjecNI,0.933,0.882,5,-6.394,0,0.0461,0.146,0.00923,0.0974,0.822,134.09,4
3LHpnhGY56DtMv7Byfd1ix,0.556,0.622,3,-7.406,1,0.351,0.428,0.0,0.0381,0.863,204.393,4
0doySuZQO8cG1HGHAlo99j,0.47,0.655,1,-5.478,1,0.0268,0.515,0.0,0.11,0.284,78.96,4
46Z1ogcP9C9UxBD1aO2iRR,0.374,0.738,10,-7.498,0,0.0401,0.0013,0.023,0.098,0.0391,145.007,4
0ekoNFB4Xnj2HQAYQ8PTBY,0.603,0.915,0,-6.426,1,0.041,0.251,7.03e-05,0.286,0.336,104.018,4
2ygAIWHbOUdmD7Y6NQv007,0.269,0.4,2,-10.839,1,0.033,0.835,0.0013,0.102,0.367,173.801,4
2cG5hI7Zwuee0Trkwlvxah,0.867,0.92,2,-6.89,1,0.143,0.452,0.052,0.0195,0.969,141.116,4
1vfrKhbb7p874HDJSRBTSf,0.775,0.799,0,-8.045,1,0.0872,0.215,0.0292,0.0494,0.922,117.104,4
7vPLB09s3XNhIM5S5wF1Si,0.62,0.975,4,-2.507,1,0.0868,0.0278,0.0,0.109,0.751,123.476,4
2t4JBuSAa8TNZVHawcBICd,0.414,0.808,11,-4.454,0,0.109,0.121,1.87e-05,0.558,0.411,112.145,4
1lhlIrjvx7855s8JXZg5pF,0.449,0.824,9,-4.508,0,0.206,0.484,0.0,0.116,0.43,84.301,4
6Zkl0z6XpRKOASu1KkvS0l,0.592,0.845,6,-6.46,0,0.099,0.0667,2.7e-05,0.119,0.928,161.92,4
5pqveLrHgPvUZ1SGmw7O1E,0.44,0.838,8,-5.771,1,0.041,0.000206,0.464,0.105,0.149,179.962,4
7iqFpVKUX8V529Hx2sHzY8,0.745,0.874,3,-3.555,1,0.0491,0.055,0.0,0.0699,0.961,124.979,3
5PSxDnjrpBZUPL8WmFLKVx,0.743,0.408,3,-8.196,1,0.0347,0.159,5.4e-06,0.0958,0.601,93.743,4
13JngJc6J0ykO7Pq0gin35,0.596,0.503,4,-7.606,1,0.0272,0.13,0.0,0.0754,0.262,134.032,4
3PwmlTVj6wTIJbxyp1bdCN,0.51,0.552,5,-10.991,0,0.0446,0.413,0.974,0.0874,0.543,130.941,4
5Xe1JhJRGtHGwYiOLOk0oo,0.594,0.571,1,-6.349,0,0.0371,0.149,0.0,0.188,0.186,77.06,4
005drRcJJFgFHgtxSJJO0v,0.479,0.96,10,-4.866,0,0.108,0.000868,0.000507,0.37,0.193,94.122,4
24cgBBhZD1cWekUqaYuqTB,0.279,0.00461,2,-36.886,0,0.0439,0.989,0.982,0.0638,0.039,69.813,5
5IkYjPYrockIB8mqYx0VF0,0.783,0.671,7,-5.472,0,0.049,0.272,0.0,0.059,0.714,139.881,4
2s9JtWG8ojIgAn746GrCN1,0.773,0.781,6,-6.967,0,0.0512,0.045,0.0,0.14,0.13,131.971,4
16izvdwIKjq3t6Ufc1cjBj,0.434,0.558,1,-5.893,1,0.0422,0.809,0.0,0.0905,0.424,139.722,3
71flhSOiY29hIZWdMiKOD7,0.529,0.726,11,-6.318,1,0.206,0.158,1.89e-06,0.532,0.222,139.786,4
53YYzXe4shE5FF13XBrhGz,0.534,0.849,11,-7.415,0,0.0678,0.00087,0.508,0.552,0.398,125.009,4
7rzvcyHkSU7v9rwM2z0cIF,0.493,0.969,0,-5.114,0,0.0398,0.0885,0.293,0.0415,0.432,85.522,4
1WZdqErhJgIUuvasTcpxdK,0.503,0.979,5,-3.197,0,0.0974,3.9e-05,0.00151,0.172,0.468,124.036,4
03N1O8XRTFCaRsvlAANcoy,0.742,0.917,6,-5.0,1,0.0776,0.0342,0.0,0.186,0.722,96.002,4
6Oi3mUl8WwfTVRqEwByZ7R,0.559,0.468,0,-12.738,1,0.0284,0.532,0.129,0.257,0.316,80.014,4
0ndpJtfKGuGM3pyNwnwSUx,0.489,0.44,9,-9.24,1,0.283,0.558,0.0,0.151,0.0749,156.807,4
7f7AkrOCmi5X6Eovd3TiNq,0.265,0.97,5,-5.634,0,0.0892,6e-05,0.741,0.33,0.173,120.335,4
4qaaUH48nIud5RJJU6bkBy,0.517,0.751,8,-4.28,1,0.0424,0.342,0.0,0.0809,0.666,170.001,4
3Hko5fYBDP6XyNM9dj1nSS,0.723,0.883,0,-3.231,1,0.0354,0.11,0.0,0.129,0.836,81.018,4
1dTuW6GU6soMb9YSb8ULSy,0.465,0.442,3,-7.586,1,0.0347,0.871,0.0,0.0876,0.276,99.056,4
6Ch6nrEIwuw8PEIKFwwdFI,0.896,0.651,9,-5.647,1,0.0452,0.383,4.29e-06,0.124,0.974,124.032,3
7eVcNLTGHkdBqYppzHSEqA,0.781,0.716,11,-4.929,1,0.05,0.306,0.0,0.0531,0.816,91.77,4
5Lv5B28oVldWFGz60f6gM1,0.713,0.789,2,-3.97,1,0.0526,0.729,5.85e-06,0.11,0.862,109.536,4
24QiGAygsjlQHVDZt4qMed,0.756,0.646,1,-6.898,1,0.276,0.284,0.0,0.569,0.803,160.265,4
3WOWPWXE4h0rDIwGZ06yo1,0.366,0.204,6,-12.379,0,0.0409,0.972,0.000528,0.108,0.165,125.901,4
01B4rEXzXvSP7KARcmUIi2,0.638,0.641,8,-6.365,1,0.124,0.0255,2.77e-05,0.221,0.349,82.001,4
6hIS1u7nuJmFE12rXAPMxm,0.535,0.723,0,-6.984,1,0.0347,0.0419,3.55e-06,0.206,0.349,107.019,4
0zjoHXeNiApaoXLy7tsVp3,0.722,0.793,10,-4.086,1,0.0449,0.00306,0.0059,0.267,0.667,126.058,4
14JOxJDf2bKZqZfNgovhv8,0.485,0.703,9,-6.631,0,0.035,0.168,0.00371,0.942,0.41,80.982,4
44GnisrXgtKEOH6KLEelOE,0.645,0.833,5,-8.588,1,0.0296,0.00146,0.882,0.156,0.693,129.941,4
5HWZ6hbzXLcp5U6oCfNjMr,0.169,0.12,2,-20.187,1,0.0405,0.632,0.839,0.146,0.0395,88.199,4
1bM0x8bPWWU7PO63Cg6PbT,0.607,0.876,4,-5.113,0,0.192,0.697,6.52e-06,0.362,0.792,91.067,4
3fehAW5IwE7XoIfkn4vooC,0.61,0.736,0,-4.127,1,0.0372,0.158,0.0,0.381,0.892,114.639,4
5o5yQsdZblzaqzgBFDVJTv,0.699,0.675,9,-5.383,1,0.387,0.0654,0.0,0.143,0.442,105.151,4
6OjwMUQIffS74Z2qIsWmVO,0.705,0.857,10,-6.471,1,0.0401,0.151,0.0,0.132,0.475,140.952,4
4ZjT5Z7oo9NtQcJLIlOupW,0.727,0.603,4,-7.241,1,0.0392,0.538,1.38e-05,0.309,0.638,129.077,4
0QPYkVeQlbJ79OochKx9qg,0.738,0.752,10,-5.842,1,0.0312,0.726,2.69e-06,0.235,0.792,125.465,4
4wYLP1ZPjF2S1lgLzxooiQ,0.387,0.312,6,-10.195,1,0.0735,0.877,0.0,0.618,0.151,67.479,4
4eikGjsVckaHl3VcaZKzOg,0.663,0.904,9,-2.48,0,0.205,0.00195,0.0,0.192,0.427,75.487,4
2InG1WrLizDf1KUKYLnmIw,0.838,0.574,7,-5.559,1,0.0544,0.453,0.0,0.06,0.889,101.938,4
6gDBKJ69zXvz3JSqcHlKN4,0.649,0.904,9,-6.307,1,0.0326,2.22e-05,3.99e-06,0.379,0.842,146.996,4
3Wjhw44kAAQS6BRRtMvdcv,0.84,0.864,3,-2.698,1,0.102,0.18,0.0,0.0729,0.966,144.945,4
677qQCSBv2fcxiFYA9yL7c,0.599,0.898,2,-4.689,1,0.145,0.484,0.00041,0.11,0.453,123.802,4
6Sgt4c7eDabwXm241WGOPY,0.8,0.988,5,-2.044,1,0.0394,0.133,0.0364,0.102,0.971,103.527,3
32xpnvh67XUNcjh0iW0dj6,0.898,0.126,8,-16.705,0,0.0907,0.795,0.0,0.0662,0.673,115.934,4
2Jo2GxwTiQ66GTAhs1TFwZ,0.396,0.882,0,-5.815,1,0.0454,0.0196,1.46e-06,0.245,0.681,205.901,4
2pJYqi7AXzGfw6Tl3G8rZq,0.57,0.744,2,-4.416,1,0.0306,0.384,0.0,0.107,0.669,148.062,4
1iZ1nPS3fNaN68uZRUJPmV,0.198,0.142,4,-22.462,1,0.0415,0.85,0.975,0.0998,0.0764,87.49,4
4aVQZ6pyDgfxMBVBiJlOtC,0.173,0.0446,9,-29.184,0,0.0408,0.981,0.953,0.0764,0.0471,69.777,3
2ixegAWMHscuB2atSYw74z,0.632,0.909,1,-3.556,1,0.0432,0.115,0.0,0.424,0.792,130.013,4
2KfEpp0z0v9lDs04ZfQlBA,0.609,0.253,4,-11.612,1,0.0284,0.832,6.76e-06,0.0851,0.443,91.859,4
3UkKMTiHxRt0E8SyF9tb45,0.6,0.761,3,-3.723,0,0.0554,0.000263,0.795,0.241,0.115,127.993,4
59G4HllfDKuYCEmB9Wnu55,0.436,0.942,10,-3.447,1,0.0516,0.00128,0.00138,0.406,0.444,134.98,4
4jJ8ZEnYufMHHEYOy5VmJi,0.653,0.578,9,-8.978,1,0.0884,0.265,3.54e-06,0.0627,0.961,182.978,4
7LaHdanEfzaygorQ5q3frk,0.447,0.749,6,-6.076,1,0.0419,0.395,1.27e-05,0.617,0.41,143.979,4
4KPv9BQVlUJSt8QVi5Jf4x,0.53,0.634,6,-8.984,1,0.0383,0.00536,0.939,0.089,0.652,166.899,4
68rcszAg5pbVaXVvR7LFNh,0.826,0.668,3,-6.329,0,0.0571,0.223,6.92e-05,0.167,0.534,118.99,4
5kFTqniUPljjMVCP37xRyd,0.341,0.583,2,-9.628,0,0.0408,0.87,0.347,0.262,0.408,172.268,4
29zXef00FCUot4etYKhPA6,0.555,0.646,11,-5.892,1,0.0347,0.261,0.0,0.311,0.499,113.395,4
0LdIc1QBEDNAJ2gEg3g4u5,0.448,0.82,9,-4.892,1,0.0402,0.0167,0.0,0.0933,0.345,135.014,4
1c2MXiju7DNPSfsKoVbHlg,0.608,0.909,4,-3.638,0,0.0349,0.0516,0.0,0.111,0.617,137.04,4
27iWzRLCu6anB8wtc6poud,0.665,0.906,5,-6.451,1,0.928,0.792,0.0,0.676,0.454,80.566,3
1F0aUrLOCUBgxY4ThBV5dR,0.75,0.697,11,-8.433,0,0.0397,0.0597,0.000691,0.115,0.64,131.943,4
73eru5GrzWOgmjjdcI8WGg,0.707,0.888,8,-8.157,1,0.0471,0.36,0.756,0.158,0.765,91.332,4
3jkXdYFjukzrIEniNKUohh,0.734,0.642,7,-6.352,1,0.0733,0.437,0.00378,0.0663,0.635,108.163,4
4qvHA882fJyA5XhMF8sDhy,0.535,0.0336,7,-26.102,1,0.0615,0.87,0.000698,0.111,0.136,136.547,4
7vvgvLvfbu01TFvZnrLfnk,0.531,0.754,2,-4.931,0,0.222,0.679,0.0,0.29,0.736,92.171,4
2IPMpbBwyCm2V6azTZgAKj,0.529,0.9,9,-4.941,0,0.0426,0.00807,0.00128,0.114,0.479,120.026,4
3YZ502eLTdGx0kov3WMpzi,0.959,0.505,7,-6.919,1,0.0469,0.678,8.98e-05,0.0971,0.966,114.979,4
7CsNs0zGyMURe2LpftpNsQ,0.398,0.954,1,-2.707,0,0.0695,0.00076,0.0525,0.0402,0.0537,135.046,4
5NrHXuRaJoLPE8mzNaMmKg,0.827,0.606,7,-9.17,1,0.0641,0.339,1.38e-06,0.0449,0.933,96.848,4
44Tu2rpOsIlu69qrRZaahl,0.666,0.916,1,-3.709,0,0.299,0.0854,0.0,0.205,0.751,131.951,4
0gihXQdah8AzJfVflumhNP,0.72,0.527,1,-9.447,0,0.0736,0.00525,0.0,0.291,0.102,130.913,4
6S39fhexETOGjnvcOOKSZm,0.436,0.554,11,-4.698,0,0.0275,0.261,0.000669,0.115,0.319,139.778,4
1hQYjSWkLTXcvU2bVp6c06,0.574,0.745,6,-5.545,1,0.0265,0.458,0.0,0.107,0.467,127.5,3
0d5f6gzzW1Pgx9uJsLrSDP,0.755,0.925,0,-3.977,1,0.257,0.0213,3.32e-05,0.101,0.804,125.06,4
73Y7E1RiTt1DGsaIi7BSkw,0.676,0.699,8,-3.299,1,0.0455,0.548,0.0,0.0464,0.962,141.755,4
3gwoBbif2CNBUfTB75Zs57,0.49,0.955,1,-3.339,0,0.0603,0.00855,0.0,0.281,0.502,160.051,4
4OpdtfpQPZYFQp8LGjFRGR,0.718,0.877,10,-6.345,1,0.0508,0.551,0.0,0.0857,0.842,100.014,4
6vqQUjmJiz12gLkvh9bqzF,0.473,0.566,7,-5.001,0,0.345,0.0555,0.0,0.134,0.294,164.213,4
7lj2BqZyPehFyu3y6N1qqw,0.683,0.783,10,-6.759,0,0.367,0.326,0.000135,0.0937,0.747,89.659,4
0NTGWH7oRNYJpIb7rCTdoq,0.614,0.692,8,-5.535,1,0.319,0.336,0.0,0.0963,0.513,86.777,4
3jZTFgK5Z7ZKGPbLusNIoy,0.92,0.731,3,-3.854,1,0.0476,0.128,0.0,0.0721,0.966,116.42,3
1Fs0D19CpIl9pAIhprqzP5,0.6,0.754,5,-5.906,0,0.035,0.00047,0.949,0.326,0.537,81.473,4
6gNzfdbahSRSFl1g58H5eR,0.44,0.683,0,-5.813,0,0.0326,0.0161,1.99e-06,0.604,0.164,136.118,4
6M9L1sPBHbVMpEYV8hYiGU,0.474,0.951,5,-3.0,1,0.0701,0.000303,0.57,0.672,0.0775,174.119,4
6h7otZE1lZfWkynZKUcCqq,0.605,0.924,1,-5.358,1,0.408,0.0429,0.0,0.0743,0.197,150.037,4
2piCOy9sjfkv1eRfTo9aQz,0.718,0.725,9,-8.451,1,0.0488,0.236,0.0235,0.199,0.971,140.571,4
2NbgM4HZP1DUvzKOVqkUZw,0.677,0.613,10,-6.022,1,0.033,0.423,0.0,0.0843,0.857,159.97,4
40CcH0CZqykvg1bBtWpcXo,0.561,0.783,7,-4.068,1,0.0428,0.201,2.33e-06,0.346,0.574,133.575,4
7HvLwBlGXvaWJZpg1IqwbS,0.492,0.969,11,-4.553,0,0.137,0.00307,0.132,0.378,0.676,160.035,4
0rlB9MM5FKeRnvJiWOVRYY,0.186,0.525,0,-7.587,1,0.0292,0.241,5.29e-05,0.108,0.0523,89.789,4
7CUE1dPm8bmafjryM08YoR,0.522,0.873,4,-4.715,1,0.247,0.261,0.0,0.262,0.897,152.086,4
2S3RKU0aY3PsFIiFTYR22D,0.831,0.26,10,-11.282,1,0.344,0.177,0.0,0.0462,0.967,124.467,4
1sh6lL6cmlcwhqZKGiKBua,0.509,0.79,6,-3.782,0,0.0374,0.332,6.67e-05,0.316,0.638,127.946,4
2ICyhgONt8SyBo9R8vIelt,0.445,0.599,0,-6.824,1,0.0298,0.0508,4.26e-05,0.178,0.417,139.775,4
0sh4LMVyTlLbJhCjaaCmri,0.528,0.698,6,-4.873,0,0.0375,0.0176,0.0,0.15,0.528,184.02,4
